Comparison	Gene	PVal	FDR	Log2FC	abs	Label	Paradigm
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	DDX39B	0.000868427043102228	0.0324695402105643	-0.213147038753006	0.213147038753006	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	RPS18	0.000879488575982042	0.0327475426172825	0.306593384835156	0.306593384835156	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	GNG8	0.00088804492831879	0.0329656313360407	-0.245411405152365	0.245411405152365	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	WNT7B	0.000913265576661969	0.0331955728802757	-0.212778358445858	0.212778358445858	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	SELENOT	0.000918979550602211	0.0332056131701326	0.202366216310455	0.202366216310455	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	BX664615.2	0.000928450838744318	0.0334488793321072	-0.19012600536169	0.19012600536169	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	SAP30	0.000938795427779976	0.0337220839984613	-0.20349911936447	0.20349911936447	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	MZT2B	0.000962643548198282	0.03377474332836	0.367051910313579	0.367051910313579	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	LAMTOR3	0.000961998001929051	0.03377474332836	-0.184779769820249	0.184779769820249	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	CCT6A	0.00096107917499029	0.03377474332836	-0.224835905221075	0.224835905221075	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	SERP2	0.000964921811561355	0.03377474332836	0.153963061103797	0.153963061103797	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	RPL19	0.000978519293751036	0.0340474533748758	0.422332393655884	0.422332393655884	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	ULK1	0.000987023923203734	0.0342458044718386	-0.163959722771721	0.163959722771721	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	MEF2C	0.00100255223730021	0.034393737286931	0.184790947222264	0.184790947222264	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	NRXN3	0.00100036892358409	0.034393737286931	-0.278715281636262	0.278715281636262	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	NTM	0.00101614080711664	0.0347622624014441	-0.258928041961931	0.258928041961931	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	NUTM2A-AS1	0.00103273438407475	0.0352312431081142	-0.305462092167758	0.305462092167758	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	LINC00662	0.00104342965424398	0.0353983510202269	-0.276549597368034	0.276549597368034	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	C2orf72	0.00108864642045903	0.0364104879332714	0.185914661750909	0.185914661750909	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	EPB41	0.00109730786417332	0.0364169047422521	-0.152425674055062	0.152425674055062	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	SUMO1	0.00112618293173148	0.0372507439578806	-0.470989624997068	0.470989624997068	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	RNASEK	0.00113365632078196	0.0373189882633694	-0.160454131519044	0.160454131519044	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	MACO1	0.00118486403135084	0.0385886517730342	-0.307294184807927	0.307294184807927	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	MT1E	0.001194595155056	0.0388021027359012	-0.333860570738973	0.333860570738973	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	IGF2R	0.00119874374694001	0.0388335739559107	-0.240884680006989	0.240884680006989	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	LINC02283	0.001250252292551	0.0401824506550666	-0.171061614348073	0.171061614348073	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	PHB2	0.00133405494833662	0.0420661578169518	0.377853147038403	0.377853147038403	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	PTPRS	0.00133986206425892	0.0420661578169518	-0.187574845534198	0.187574845534198	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	LRRC4C	0.00135276309220579	0.0422290725800797	-0.301531422750328	0.301531422750328	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	SNRPF	0.00135745284886533	0.0422290725800797	0.3290269925455	0.3290269925455	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	MIF	0.00137336751877785	0.0425709073777511	0.518832221537257	0.518832221537257	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	POU3F3	0.00140963987644269	0.0433784766815706	-0.397183803921867	0.397183803921867	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	MTLN	0.00141007575882941	0.0433784766815706	0.260486896621134	0.260486896621134	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	RPL11	0.00152943474818482	0.0461209545174843	0.326736800263133	0.326736800263133	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	CYB5R3	0.00154496069344542	0.0463602087200219	-0.191110605040535	0.191110605040535	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	DUSP6	0.0015856110378682	0.0470025912754473	0.320573732502268	0.320573732502268	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	LENG8	0.00159851850590564	0.0471562959242163	0.230500474062597	0.230500474062597	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.HD.Neonatal.Rescue	RPL10	0.00167120582052121	0.0481043282362275	0.285534052987138	0.285534052987138	WT Allograft vs HD Allograft	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	MEG3	6.87340672471271e-85	2.79816387763055e-81	-1.57463751039425	1.57463751039425	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	APOD	1.78200521170905e-51	5.44090741265065e-48	0.989848060568386	0.989848060568386	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	EDIL3	4.29918277980253e-47	1.05011838579457e-43	0.844333730289329	0.844333730289329	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	LUZP2	2.16322746521736e-46	4.40324950544995e-43	0.718798462022348	0.718798462022348	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	MARCKS	1.58802104961511e-40	2.77064301127848e-37	0.672579266267776	0.672579266267776	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	GPR37L1	9.71132045017302e-40	1.48255445822454e-36	0.874225332467231	0.874225332467231	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SCD5	1.05879743546579e-38	1.43678811992707e-35	0.730636818785244	0.730636818785244	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	OLIG1	8.06275864705342e-35	9.84704713564634e-32	0.638260147192515	0.638260147192515	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	OLFM2	1.19786521725011e-34	1.32995708166142e-31	0.851799239301683	0.851799239301683	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	GPM6A	8.75729795052155e-34	8.9127399891433e-31	0.542618051534407	0.542618051534407	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	LY6H	9.86595868505965e-34	9.26868872466411e-31	0.950170117183014	0.950170117183014	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	GRIA4	2.29158835031191e-33	1.99908346588281e-30	0.719819324451895	0.719819324451895	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	B2M	2.56538050159267e-33	2.08873280439675e-30	0.738147397888228	0.738147397888228	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	FIBIN	3.63139531315609e-33	2.77188943497346e-30	-0.545458650043806	0.545458650043806	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	PTN	9.34747769622229e-32	6.71533794729193e-29	0.581562536523997	0.581562536523997	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	RARRES2	2.74916993199395e-31	1.86531179885789e-28	0.661606570720841	0.661606570720841	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	FKBP2	4.36633680485393e-31	2.80663533672005e-28	0.494886912740425	0.494886912740425	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SULF2	5.40550644436572e-31	3.30087251025192e-28	0.693577351471437	0.693577351471437	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	MT3	2.85044508494824e-30	1.65773742011776e-27	0.985071695177757	0.985071695177757	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CPE	5.1192110594368e-30	2.8418602122228e-27	0.665462537923264	0.665462537923264	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	NDUFA13	1.07512447605015e-29	5.7089109678263e-27	0.703572558469891	0.703572558469891	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	ARMCX6	5.08365534420008e-29	2.58694511327982e-26	-0.300193541733787	0.300193541733787	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	HSPA5	6.58642693175725e-29	3.21760128470205e-26	0.805017669196011	0.805017669196011	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	BCAS1	2.38168393219131e-27	1.11875022553279e-24	0.837089642754099	0.837089642754099	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	ACTB	3.58848228206489e-26	1.62319015225402e-23	0.471812644108309	0.471812644108309	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	RPS4X	7.96174505233339e-26	3.47274258300528e-23	-0.375328920957999	0.375328920957999	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	KLRC2	8.52824084300738e-26	3.5915657039879e-23	0.657982676533605	0.657982676533605	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SCG3	1.61298538102783e-25	6.56646348616431e-23	0.610344583226125	0.610344583226125	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	BCAN	1.77494142349707e-25	6.99269664682892e-23	0.487190555747007	0.487190555747007	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SPARC	2.20325497559625e-25	8.40886031779907e-23	0.720781455222323	0.720781455222323	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CTNNB1	3.22593126227021e-25	1.19388783351837e-22	0.359413538109747	0.359413538109747	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	PCDH11X	1.4051981232462e-24	5.04755431741349e-22	0.377912013877608	0.377912013877608	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CALR	1.93340898136214e-24	6.74649253982167e-22	0.747710579805269	0.747710579805269	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	RPL36A	2.49018876378945e-24	8.44796538115572e-22	0.406175423034544	0.406175423034544	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CHCHD2	2.80698232429644e-24	9.26531760179254e-22	-0.767631824744122	0.767631824744122	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	DNAJB1	3.27966893650774e-24	1.05406833477813e-21	-0.893451207351827	0.893451207351827	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SLC44A1	5.90389493953086e-24	1.84882740760232e-21	0.663432792984169	0.663432792984169	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SEMA5A	1.17241085236631e-23	3.57966343498743e-21	0.640753741977991	0.640753741977991	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	PTGDS	2.50496738917117e-23	7.46174798145061e-21	0.81537357566719	0.81537357566719	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	TMBIM6	3.91391184719342e-23	1.13810965213746e-20	0.545489911111704	0.545489911111704	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	GOLIM4	5.64800321714189e-23	1.60416426258032e-20	0.551732509836993	0.551732509836993	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	PCSK1N	6.0290743482766e-23	1.67347920489778e-20	0.678006476520628	0.678006476520628	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	THY1	6.59263997080319e-23	1.78924248807598e-20	0.709822133153885	0.709822133153885	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SCG5	1.06221963748961e-22	2.82019313753491e-20	0.759483876533544	0.759483876533544	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	LRP1	1.09312850255115e-22	2.84050604290579e-20	0.496911986491669	0.496911986491669	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	DNER	1.82058127468428e-22	4.63224148077482e-20	0.686821756246819	0.686821756246819	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	RAMP1	2.00027077837269e-22	4.98557286046239e-20	0.859577560215712	0.859577560215712	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SDC3	2.56785706719529e-22	6.27224767233123e-20	0.496867708743044	0.496867708743044	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CASK	5.31507007555065e-22	1.27280295750392e-19	-0.554330467738504	0.554330467738504	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CD81	1.51374415898405e-21	3.5552610410908e-19	0.535900951890374	0.535900951890374	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	B3GNT7	5.78629294417095e-21	1.33335840994641e-18	0.439927714639099	0.439927714639099	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	FAM89A	6.01486294498715e-21	1.36036150272459e-18	0.372664751901275	0.372664751901275	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CTSF	9.43082980725214e-21	2.09415862610855e-18	0.425806370267738	0.425806370267738	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SEC62	1.30423558562846e-20	2.84439807272864e-18	0.516894945842507	0.516894945842507	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	MAP3K13	1.71475653024229e-20	3.67409149190334e-18	-0.416372455855725	0.416372455855725	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	FBLN2	2.16154224305154e-20	4.55153714041181e-18	0.568032586482943	0.568032586482943	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SPCS2	2.75831955462063e-20	5.70972147806471e-18	0.566389698027721	0.566389698027721	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SAT1	5.94138262396652e-20	1.20936843310838e-17	-0.661673508537898	0.661673508537898	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	MIF	8.11216102316981e-20	1.62416102583562e-17	0.719355118829782	0.719355118829782	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	GPM6B	9.1013365086636e-20	1.76621953805703e-17	0.416923750306481	0.416923750306481	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	RAB31	9.11093350508418e-20	1.76621953805703e-17	0.560334289065987	0.560334289065987	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CLU	1.06056494245302e-19	2.02385619409044e-17	0.700511020725366	0.700511020725366	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	RPL17	2.16511073621424e-19	4.06807652636685e-17	0.408233714997832	0.408233714997832	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	PPT1	2.54588323064639e-19	4.64072714863946e-17	0.571599013235358	0.571599013235358	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	APLP2	2.53895840254427e-19	4.64072714863946e-17	0.586867340044082	0.586867340044082	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	HLA-C	2.73595179805393e-19	4.91384989847539e-17	0.717009407107	0.717009407107	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	MALAT1	3.80446207286505e-19	6.73389786897114e-17	-0.579182180907765	0.579182180907765	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	PLCG2	6.11093923288267e-19	1.06618429787423e-16	-0.721969822827102	0.721969822827102	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	AC092069.1	7.35464075745308e-19	1.26510179677147e-16	0.265196439789298	0.265196439789298	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SCRG1	1.06476763070328e-18	1.78137083202455e-16	0.54064792405119	0.54064792405119	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	NCAM1	1.0543335116299e-18	1.78137083202455e-16	0.412435616046092	0.412435616046092	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	ITM2C	1.18654363401701e-18	1.95827802733105e-16	0.53530903898492	0.53530903898492	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	TNFRSF21	3.1373289743843e-18	5.1088265018874e-16	0.402717853221797	0.402717853221797	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	AC069277.1	5.76433857880089e-18	9.26314040301254e-16	0.221444470334798	0.221444470334798	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CYP51A1	6.84357954644354e-18	1.0854628181911e-15	0.35242925057232	0.35242925057232	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CRNDE	1.19087939324906e-17	1.86464231150651e-15	0.263922599912426	0.263922599912426	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	EGR2	1.31336852048659e-17	2.03040123300034e-15	-0.231279356874909	0.231279356874909	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	ATP6AP2	2.26241632686386e-17	3.45386132499854e-15	0.654439741727978	0.654439741727978	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	LINGO1	2.53466872329427e-17	3.82171717501147e-15	0.644144050485854	0.644144050485854	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CD47	4.93066067461131e-17	7.3436779047595e-15	0.492340621957558	0.492340621957558	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	NAXE	8.71950778757423e-17	1.28302829650174e-14	0.493943462700489	0.493943462700489	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	NR4A1	1.07156280817441e-16	1.55797578288501e-14	-0.501723612203867	0.501723612203867	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	NTM	1.20599838300633e-16	1.73280685313603e-14	0.334342377816562	0.334342377816562	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	TMEM59L	1.42527898743512e-16	2.02406189227269e-14	0.544641261486289	0.544641261486289	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CD9	1.83972005232695e-16	2.58258632173207e-14	0.727389758321513	0.727389758321513	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	ZNF528-AS1	2.77165069664664e-16	3.84661022251652e-14	0.249624988373164	0.249624988373164	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	NTRK2	2.84850635030815e-16	3.90885483778803e-14	0.525569230196143	0.525569230196143	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	RPS10	3.35772490956141e-16	4.55643270227484e-14	0.563768303208135	0.563768303208135	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CD63	3.6368663432107e-16	4.88099435710244e-14	0.486175712498896	0.486175712498896	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CADM4	4.91605424668117e-16	6.52606201246925e-14	0.613869861375709	0.613869861375709	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	HNRNPH1	5.10375793556158e-16	6.70238663086168e-14	0.223129142491251	0.223129142491251	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	HSD17B12	7.74073711933421e-16	1.00571938764286e-13	0.537412227159591	0.537412227159591	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	ITM2B	8.24069383008416e-16	1.0594062499665e-13	0.389525261706444	0.389525261706444	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	TNR	8.35593934172177e-16	1.06303215812967e-13	0.418199573908502	0.418199573908502	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	TIMP2	9.30436435082104e-16	1.17148661666575e-13	0.543498203523252	0.543498203523252	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	TMSB4X	1.30805340120917e-15	1.63012818254772e-13	0.226438992016798	0.226438992016798	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	EGR3	1.35330793627947e-15	1.66948988139204e-13	-0.379443300102701	0.379443300102701	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SARAF	1.3941785115995e-15	1.70271021621647e-13	0.381615836309951	0.381615836309951	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	RETREG2	1.44236541890988e-15	1.74411968922241e-13	0.446160483475476	0.446160483475476	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	PEMT	1.96074581690175e-15	2.34770477076677e-13	0.195332256332402	0.195332256332402	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	PCDHGB6	2.35641851947452e-15	2.79407178430508e-13	-0.763038005475804	0.763038005475804	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	PPP1CB	2.89251542168477e-15	3.39675873509963e-13	0.401544675263267	0.401544675263267	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	HLA-A	2.97936346213136e-15	3.4654253298105e-13	0.680471923926562	0.680471923926562	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SLITRK2	4.17304634780704e-15	4.8080580231856e-13	0.373570873240314	0.373570873240314	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	C1orf56	5.99433722276653e-15	6.84194771043436e-13	0.306382622129612	0.306382622129612	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	JUND	9.65155170969196e-15	1.0814165232153e-12	0.577333835440961	0.577333835440961	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	DDT	9.60796297946882e-15	1.0814165232153e-12	0.173438073060566	0.173438073060566	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	ARC	1.03680964357328e-14	1.15114147063277e-12	-0.512363871407157	0.512363871407157	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	GADD45B	1.40515805145518e-14	1.53224957878769e-12	-0.209501051591284	0.209501051591284	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	ABHD2	1.8817799774351e-14	2.03382113844379e-12	0.537366065316728	0.537366065316728	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	CLSTN1	2.57802203751936e-14	2.76187571440561e-12	0.526677249567241	0.526677249567241	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	PRDX1	3.97297326268215e-14	4.1829243497532e-12	0.483996001703537	0.483996001703537	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	GFRA1	4.97344645464681e-14	5.19151295304286e-12	0.368030888123081	0.368030888123081	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	SYT1	5.41789525659695e-14	5.60752159057784e-12	-0.277456051664872	0.277456051664872	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	RPS17	6.10550068412094e-14	6.26609074413185e-12	0.402891505073	0.402891505073	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	RPGR	6.85962620277364e-14	6.98138456787287e-12	-0.281184102241517	0.281184102241517	WT Allograft vs WT Ctr	Allograft
WT.Adult.Rescue.vs.WT.Adult.Alone	MEG8	7.2127979366253e-14	7.28015712396734e-12	-0.270103454822638	0.270103454822638	WT Allograft vs WT Ctr	Allograft
